OBJECTID,EPT,Cnt_EPT
-1,3124735,1
-1,3124738,1
-1,3124740,1
-1,3124741,1
-1,3124742,1
-1,3124743,1
-1,3124744,1
-1,3124748,1
-1,3124753,1
-1,3124757,1
-1,3124767,1
-1,3124772,1
-1,3124773,1
-1,3124774,1
-1,3124775,1
-1,3124776,1
-1,3124777,1
-1,3124778,2
-1,3124779,1
-1,3124780,1
-1,3124783,1
-1,3124787,1
-1,3124791,1
-1,3124796,1
-1,3124804,1
-1,3124805,1
-1,3124806,1
-1,3124807,1
-1,3124808,1
-1,3124809,1
-1,3124810,1
-1,3124811,1
-1,3124812,2
-1,3124813,1
-1,3124814,1
-1,3124818,1
-1,3124821,1
-1,3124825,1
-1,3124829,1
-1,3124833,1
-1,3124837,1
-1,3124841,1
-1,3124845,1
-1,3124850,1
-1,3124854,1
-1,3124855,1
-1,3124856,1
-1,3124857,1
-1,3124858,1
-1,3124859,1
-1,3124860,1
-1,3124861,1
-1,3124862,1
-1,3124863,1
-1,3124864,1
-1,3124865,1
-1,3124866,1
-1,3124867,1
-1,3124868,1
-1,3124869,1
-1,3124870,1
-1,3124872,1
-1,3124875,1
-1,3124877,1
-1,3124881,1
-1,3124885,1
-1,3124886,1
-1,3124887,1
-1,3124888,1
-1,3124892,1
-1,3124896,1
-1,3124897,1
-1,3124898,1
-1,3124902,1
-1,3124903,1
-1,3124904,1
-1,3124905,1
-1,3124906,1
-1,3124907,1
-1,3124908,1
-1,3124909,1
-1,3124910,1
-1,3124911,1
-1,3124912,1
-1,3124913,1
-1,3124914,1
-1,3124915,2
-1,3124922,2
-1,3124923,1
-1,3124924,2
-1,3124925,2
-1,3124926,1
-1,3124927,1
-1,3124928,1
-1,3124929,1
-1,3124930,1
-1,3124931,1
-1,3124933,1
-1,3124937,1
-1,3124940,1
-1,3124941,1
-1,3124942,1
-1,3124943,1
-1,3124948,1
-1,3124950,1
-1,3124954,1
-1,3124956,2
-1,3124957,1
-1,3124958,1
-1,3124959,1
-1,3124960,1
-1,3124961,1
-1,3124962,1
-1,3124963,1
-1,3124964,1
-1,3124965,1
-1,3124966,1
-1,3124967,1
-1,3124968,1
-1,3124969,1
-1,3124970,1
-1,3124971,1
-1,3124972,2
-1,3124973,1
-1,3124974,1
-1,3124975,1
-1,3124976,1
-1,3124977,1
-1,3124978,1
-1,3124979,1
-1,3124980,1
-1,3124981,2
-1,3124982,1
-1,3124983,1
-1,3124984,1
-1,3124985,1
-1,3124986,1
-1,3124987,1
-1,3124988,1
-1,3124989,1
-1,3124990,1
-1,3124991,1
-1,3124992,1
-1,3124993,1
-1,3124994,1
-1,3124995,1
-1,3124996,1
-1,3124997,1
-1,3124998,1
-1,3124999,1
-1,3125000,1
-1,3125001,1
-1,3125002,1
-1,3125003,1
-1,3125004,1
-1,3125005,2
-1,3125006,1
-1,3125007,1
-1,3125008,1
-1,3125009,1
-1,3125010,1
-1,3125011,1
-1,3125012,2
-1,3125013,1
-1,3125014,2
-1,3125015,2
-1,3125016,1
-1,3125017,1
-1,3125018,1
-1,3125019,1
-1,3125020,1
-1,3125021,1
-1,3125022,1
-1,3125023,1
-1,3125024,2
-1,3125025,1
-1,3125026,1
-1,3125027,1
-1,3125028,1
-1,3125029,2
-1,3125030,2
-1,3125031,1
-1,3125032,1
-1,3125033,1
-1,3125034,1
-1,3125035,1
-1,3125036,2
-1,3125037,1
-1,3125038,2
-1,3125039,1
-1,3125040,1
-1,3125041,2
-1,3125042,2
-1,3125043,1
-1,3125044,1
-1,3125045,1
-1,3125046,1
-1,3125047,1
-1,3125048,1
-1,3125049,2
-1,3125050,1
-1,3125051,1
-1,3125052,1
-1,3125053,1
-1,3125054,1
-1,3125055,1
-1,3125056,1
-1,3125057,1
-1,3125058,1
-1,3125059,2
-1,3125060,1
-1,3125061,2
-1,3125062,1
-1,3125063,1
-1,3125064,1
-1,3125065,2
-1,3125066,1
-1,3125067,1
-1,3125068,1
-1,3125070,2
-1,3125071,2
-1,3125072,2
-1,3125073,1
-1,3125074,1
-1,3125075,1
-1,3125076,1
-1,3125077,1
-1,3125080,1
-1,3125081,2
-1,3125083,1
-1,3125086,2
-1,3125087,2
-1,3125089,1
-1,3125091,1
-1,3125093,1
-1,3125095,2
-1,3125096,2
-1,3125097,2
-1,3125098,1
-1,3125099,2
-1,3125100,1
-1,3125101,1
-1,3125102,1
-1,3125103,1
-1,3125104,2
-1,3125105,2
-1,3125107,1
-1,3125108,1
-1,3125109,1
-1,3125112,1
-1,3125117,1
-1,3125118,2
-1,3125119,3
-1,3125120,1
-1,3125121,2
-1,3125122,1
-1,3125123,1
-1,3125124,1
-1,3125125,1
-1,3125126,1
-1,3125127,1
-1,3125128,1
-1,3125129,1
-1,3125130,1
-1,3125131,1
-1,3125132,1
-1,3125133,1
-1,3125134,1
-1,3125135,1
-1,3125136,1
-1,3125137,1
-1,3125138,2
-1,3125139,1
-1,3125140,1
-1,3125141,1
-1,3125142,1
-1,3125143,1
-1,3125144,1
-1,3125145,2
-1,3125146,1
-1,3125147,1
-1,3125148,2
-1,3125149,1
-1,3125150,1
-1,3125151,1
-1,3125152,1
-1,3125153,1
-1,3125154,1
-1,3125155,1
-1,3125156,1
-1,3125157,1
-1,3125159,1
-1,3125160,1
-1,3125161,1
-1,3125162,1
-1,3125163,1
-1,3125164,1
-1,3125165,1
-1,3125166,1
-1,3125167,1
-1,3125168,1
-1,3125169,3
-1,3125170,1
-1,3125171,1
-1,3125172,1
-1,3125173,1
-1,3125174,1
-1,3125175,1
-1,3125176,1
-1,3125177,2
-1,3125178,1
-1,3125179,2
-1,3125180,1
-1,3125181,1
-1,3125182,1
-1,3125183,1
-1,3125184,1
-1,3125185,1
-1,3125186,1
-1,3125187,1
-1,3125188,1
-1,3125192,1
-1,3125193,1
-1,3125194,1
-1,3125196,1
-1,3125197,1
-1,3125198,1
-1,3125199,1
-1,3125200,1
-1,3125201,1
-1,3125202,2
-1,3125203,1
-1,3125204,1
-1,3125205,1
-1,3125206,1
-1,3125207,1
-1,3125208,1
-1,3125209,1
-1,3125210,1
-1,3125211,1
-1,3125212,1
-1,3125213,1
-1,3125214,1
-1,3125215,2
-1,3125216,2
-1,3125217,1
-1,3125218,1
-1,3125219,2
-1,3125220,1
-1,3125221,1
-1,3125222,1
-1,3125223,1
-1,3125224,1
-1,3125225,1
-1,3125226,1
-1,3125227,1
-1,3125228,1
-1,3125253,2
-1,3125254,2
-1,3125255,1
-1,3125260,2
-1,3125261,1
-1,3125264,1
-1,3125265,2
-1,3125266,1
-1,3125267,1
-1,3125268,1
-1,3125269,2
-1,3125270,1
-1,3125272,1
-1,3125273,1
-1,3125274,1
-1,3125275,1
-1,3125276,1
-1,3125277,1
-1,3125278,1
-1,3125279,1
-1,3125280,1
-1,3125281,1
-1,3125282,1
-1,3125283,2
-1,3125284,1
-1,3125285,1
-1,3125286,1
-1,3125287,1
-1,3125288,1
-1,3125289,1
-1,3125290,1
-1,3125291,1
-1,3125292,1
-1,3125293,1
-1,3125294,1
-1,3125295,1
-1,3125296,1
-1,3125297,1
-1,3125298,1
-1,3125299,1
-1,3125300,1
-1,3125301,1
-1,3125302,1
-1,3125303,1
-1,3125304,1
-1,3125305,1
-1,3125306,1
-1,3125307,2
-1,3125308,1
-1,3125309,1
-1,3125310,2
-1,3125311,1
-1,3125312,1
-1,3125313,1
-1,3125314,1
-1,3125315,1
-1,3125316,1
-1,3125317,1
-1,3125318,1
-1,3125319,1
-1,3125320,1
-1,3125321,1
-1,3125322,1
-1,3125323,1
-1,3125324,1
-1,3125325,1
-1,3125326,1
-1,3125327,1
-1,3125328,1
-1,3125329,1
-1,3125330,1
-1,3125331,1
-1,3125332,1
-1,3125333,1
-1,3125334,1
-1,3125335,1
-1,3125336,1
-1,3125337,1
-1,3125338,1
-1,3125339,2
-1,3125340,1
-1,3125341,1
-1,3125342,2
-1,3125343,2
-1,3125344,1
-1,3125345,1
-1,3125347,1
-1,3125348,1
-1,3125349,1
-1,3125350,1
-1,3125351,1
-1,3125352,1
-1,3125353,1
-1,3125354,1
-1,3125355,1
-1,3125356,1
-1,3125357,1
-1,3125358,1
-1,3125359,1
-1,3125360,1
-1,3125361,1
-1,3125362,1
-1,3125363,1
-1,3125364,1
-1,3125365,1
-1,3125366,1
-1,3125367,1
-1,3125369,1
-1,3125370,1
-1,3125371,1
-1,3125372,1
-1,3125373,1
-1,3125374,1
-1,3125375,1
-1,3125376,1
-1,3125377,1
-1,3125378,1
-1,3125379,1
-1,3125380,1
-1,3125381,1
-1,3125383,2
-1,3125384,1
-1,3125386,1
-1,3125388,1
-1,3125389,1
-1,3125390,1
-1,3125391,1
-1,3125392,1
-1,3125393,1
-1,3125394,1
-1,3125395,1
-1,3125396,1
-1,3125397,1
-1,3125398,1
-1,3125399,1
-1,3125400,1
-1,3125401,1
-1,3125402,1
-1,3125403,1
-1,3125404,1
-1,3125405,1
-1,3125406,2
-1,3125407,1
-1,3125408,1
-1,3125409,1
-1,3125410,1
-1,3125411,1
-1,3125412,1
-1,3125413,1
-1,3125414,1
-1,3125415,1
-1,3125416,1
-1,3125417,1
-1,3125418,1
-1,3125419,1
-1,3125420,1
-1,3125421,1
-1,3125422,1
-1,3125423,1
-1,3125424,2
-1,3125425,1
-1,3125426,1
-1,3125427,1
-1,3125428,1
-1,3125429,1
-1,3125430,2
-1,3125431,2
-1,3125432,1
-1,3125433,1
-1,3125434,2
-1,3125435,1
-1,3125436,2
-1,3125437,1
-1,3125438,1
-1,3125439,1
-1,3125440,2
-1,3125441,2
-1,3125442,1
-1,3125443,1
-1,3125445,1
-1,3125446,1
-1,3125447,2
-1,3125448,1
-1,3125450,1
-1,3125451,1
-1,3125453,1
-1,3125454,1
-1,3125455,1
-1,3125456,1
-1,3125457,1
-1,3125458,2
-1,3125459,2
-1,3125460,2
-1,3125461,1
-1,3125463,1
-1,3125464,1
-1,3125465,2
-1,3125466,2
-1,3125467,1
-1,3125468,2
-1,3125470,1
-1,3125472,1
-1,3125473,2
-1,3125475,1
-1,3125476,1
-1,3125477,1
-1,3125478,1
-1,3125479,1
-1,3125480,1
-1,3125481,1
-1,3125482,1
-1,3125483,1
-1,3125484,1
-1,3125485,1
-1,3125486,1
-1,3125487,1
-1,3125488,1
-1,3125489,1
-1,3125490,1
-1,3125491,1
-1,3125493,1
-1,3125494,1
-1,3125495,3
-1,3125496,1
-1,3125497,1
-1,3125498,1
-1,3125499,1
-1,3125500,1
-1,3125501,3
-1,3125502,2
-1,3125503,2
-1,3125504,1
-1,3125505,2
-1,3125507,2
-1,3125508,1
-1,3125509,1
-1,3125510,1
-1,3125511,1
-1,3125512,1
-1,3125513,1
-1,3125514,1
-1,3125515,1
-1,3125516,1
-1,3125517,1
-1,3125518,2
-1,3125519,1
-1,3125520,1
-1,3125521,1
-1,3125522,1
-1,3125523,1
-1,3125524,1
-1,3125525,1
-1,3125526,1
-1,3125527,1
-1,3125528,1
-1,3125529,1
-1,3125530,1
-1,3125531,1
-1,3125532,1
-1,3125533,1
-1,3125534,1
-1,3125535,1
-1,3125536,1
-1,3125537,1
-1,3125538,1
-1,3125539,1
-1,3125540,1
-1,3125541,1
-1,3125542,1
-1,3125543,2
-1,3125544,1
-1,3125545,1
-1,3125546,1
-1,3125547,1
-1,3125548,1
-1,3125549,1
-1,3125550,1
-1,3125551,1
-1,3125552,1
-1,3125553,1
-1,3125554,1
-1,3125555,2
-1,3125556,1
-1,3125557,1
-1,3125558,1
-1,3125559,1
-1,3125560,1
-1,3125561,1
-1,3125562,1
-1,3125563,1
-1,3125564,1
-1,3125565,1
-1,3125566,1
-1,3125567,1
-1,3125568,1
-1,3125569,1
-1,3125570,1
-1,3125571,1
-1,3125572,1
-1,3125573,1
-1,3125574,1
-1,3125575,1
-1,3125576,1
-1,3125577,1
-1,3125578,1
-1,3125579,1
-1,3125580,1
-1,3125581,1
-1,3125582,1
-1,3125583,1
-1,3125584,1
-1,3125585,1
-1,3125586,1
-1,3125587,1
-1,3125588,1
-1,3125589,1
-1,3125590,1
-1,3125591,1
-1,3125592,1
-1,3125593,1
-1,3125594,1
-1,3125595,1
-1,3125596,2
-1,3125597,1
-1,3125598,1
-1,3125599,1
-1,3125600,1
-1,3125601,1
-1,3125602,1
-1,3125603,1
-1,3125604,1
-1,3125605,1
-1,3125606,1
-1,3125607,1
-1,3125612,2
-1,3125613,2
-1,3125614,1
-1,3125615,1
-1,3125616,1
-1,3125617,1
-1,3125618,1
-1,3125620,1
-1,3125621,1
-1,3125622,1
-1,3125623,1
-1,3125624,1
-1,3125625,1
-1,3125626,1
-1,3125627,1
-1,3125628,1
-1,3125629,1
-1,3125630,1
-1,3125631,1
-1,3125632,1
-1,3125633,1
-1,3125634,1
-1,3125635,1
-1,3125636,1
-1,3125637,1
-1,3125638,1
-1,3125639,1
-1,3125641,1
-1,3125642,1
-1,3125643,1
-1,3125644,1
-1,3125645,1
-1,3125646,1
-1,3125647,1
-1,3125648,1
-1,3125649,1
-1,3125650,1
-1,3125651,1
-1,3125652,2
-1,3125653,2
-1,3125654,1
-1,3125655,2
-1,3125657,1
-1,3125658,2
-1,3125659,2
-1,3125661,1
-1,3125662,2
-1,3125663,2
-1,3125664,1
-1,3125665,2
-1,3125666,2
-1,3125667,2
-1,3125670,2
-1,3125672,2
-1,3125674,2
-1,3125676,2
-1,3125679,1
-1,3125680,1
-1,3125681,1
-1,3125682,1
-1,3125683,1
-1,3125684,1
-1,3125685,1
-1,3125686,1
-1,3125688,2
-1,3125689,1
-1,3125690,1
-1,3125691,1
-1,3125692,1
-1,3125693,1
-1,3125694,1
-1,3125695,1
-1,3125696,1
-1,3125697,1
-1,3125698,1
-1,3125699,1
-1,3125700,1
-1,3125701,1
-1,3125702,1
-1,3125703,1
-1,3125704,1
-1,3125705,1
-1,3125706,1
-1,3125709,1
-1,3125710,1
-1,3125711,1
-1,3125712,1
-1,3125713,1
-1,3125714,1
-1,3125715,2
-1,3125716,1
-1,3125717,1
-1,3125718,1
-1,3125719,1
-1,3125720,1
-1,3125721,1
-1,3125722,1
-1,3125723,1
-1,3125724,1
-1,3125725,1
-1,3125726,1
-1,3125727,1
-1,3125728,1
-1,3125729,1
-1,3125730,2
-1,3125731,1
-1,3125732,1
-1,3125733,2
-1,3125734,1
-1,3125736,1
-1,3125737,1
-1,3125740,3
-1,3125741,1
-1,3125742,1
-1,3125744,1
-1,3125745,1
-1,3125746,2
-1,3125747,1
-1,3125748,2
-1,3125756,2
-1,3125764,1
-1,3125765,2
-1,3125766,1
-1,3125768,2
-1,3125769,1
-1,3125770,2
-1,3125771,2
-1,3125772,2
-1,3125773,2
-1,3125774,1
-1,3125777,1
-1,3125778,1
-1,3125784,3
-1,3125786,1
-1,3125787,1
-1,3125794,1
